Name,Description,BranchType,DeliveryStatus,Circle,District,Division,Region,Block,State,Country,Pincode
Athwal,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Bhadal,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Gurdaspur,Punjab,India,143511
Bhagowal,,Sub Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Bhangowani,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Bhullar,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Dalam,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Dargabad,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Dharamkot Bagga,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Fazlabad,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Gagowali,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Gurdaspur,Punjab,India,143511
Hakimpur,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Jaura Singha,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Mirzajan,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Qila Lal Singh,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Rai Chak,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,,Punjab,India,143511
Sarwali,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Wadala Banger,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143511
Barila Kalan,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143512
Bishankot,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Gurdaspur,Punjab,India,143512
Buchenangal,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Gurdaspur,Punjab,India,143512
Dalelpur,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Gurdaspur,Punjab,India,143512
Fattupur,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Dera Baba Nanak,Punjab,India,143512
Kalanaur (Gurdaspur),,Sub Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,,Punjab,India,143512
Lakhan Kalan,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143512
Bhole Ke,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143513
Dalla Chak,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143513
Ghanie Ke Banger,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143513
Kala Afgana,,Sub Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143513
Rajeke,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143513
Siray,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143513
Teja Kalan,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143513
Villa Teja,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143513
Bhoman,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143514
Bolewal,,Branch Post Office,Delivery,Punjab,Gurdaspur,Gurdaspur,Chandigarh Region,Batala,Punjab,India,143514
