Baghanki,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Tauru,Haryana,India,122105
Dulawat,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122105
Hasanpur,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122105
Jawasi,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122105
Jhamuwas,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Tauru,Haryana,India,122105
Kalwari,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122105
Mohamadpur Ahir,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122105
Rathiwas,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122105
Sundh,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122105
Tauru,,Sub Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Tauru,Haryana,India,122105
Tauru Extension Counter,,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Tauru,Haryana,India,122105
Akhera,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122107
